28966,108,914,7528,1535,6557,2370,4153,2988,4753,7905,2049,11991,8655,9788,6389,11389,14051,25158,14682,6509,11781,9690,7375,9074,7267,9837,6411,10321,8800,12102,7882,7433,7950,7389,6781,6244,5562,6477,5679,7052,5112,8973,6389,5418,6647,6022,6371,5901,5197,5701,4922,5453,4866,4220,5894,4396,5310,4740,5738,6307,4086,4498,4604,4874,4307,4056,4629,3536,3556,3635,3357,4473,3888,3716,3508,3597,4051,3877,2982,3449,2698,3579,2403,2420,4007,2775,2581,2644,2659,3301,2686,2336,2273,2317,2427,2212,1937,2289,1805,2291,1734,2327,1920,1854,1763,1858,1661,2424,1506,1873,1277,1565,1401,1451,1354,1530,1322,1448,1211,1659,1301,1224,1145,1446,1134,1173,1210,1060,1134,1065,1102,1273,1117,1248,952,1078,1065,1126,1046,1037,983,974,853,989,968,891,894,966,764,1142,821,801,827,762,773,703,764,688,701,679,689,786,709,604,677,661,714,690,606,648,580,586,600,529,599,555,566,598,498,544,516,516,461,544,489,492,492,445,429,481,402,484,417,398,385,393,399,436,376,382,404,387,322,374,7186,323,338,344,340,358,303,359,338,346,291,355,339,316,312,310,276,275,277,287,274,326,300,304,249,291,241,242,284,258,252,267,245,264,230,225,202,233,209,225,206,205,226,218,215,225,199,232,163,196,33808,
30572,103,890,7639,1495,6530,2349,4335,2914,4691,7778,1937,11966,8664,9552,6343,11322,14026,25143,14879,6365,11254,9443,7031,8692,6949,9350,6326,9934,8798,12011,7833,7267,7995,6982,6514,6113,5388,6210,5383,6811,4867,8832,6151,5199,6340,5828,6105,5758,5064,5265,4820,5408,4728,3790,5731,4141,4970,4638,5447,6417,3830,4404,4462,4603,3987,3827,4401,3332,3396,3543,3192,4364,3786,3649,3390,3540,4016,3880,2943,3420,2825,3493,2340,2385,3830,2897,2607,2654,2732,3338,2726,2310,2517,2230,2432,2279,2020,2422,1864,2422,1896,2469,1963,2028,1837,1927,1790,2423,1575,1995,1430,1616,1561,1586,1361,1576,1478,1567,1326,1777,1495,1417,1310,1475,1190,1209,1262,1094,1191,1184,1033,1293,1069,1336,976,1092,1146,1171,1064,1049,989,986,821,951,973,833,887,985,848,1131,868,878,896,766,816,746,772,745,745,713,769,771,792,652,671,648,727,762,600,648,679,582,684,602,629,611,635,673,593,670,628,595,535,566,567,565,575,553,450,572,506,558,464,526,501,532,474,566,454,471,444,501,429,422,7296,433,452,471,461,422,394,397,387,446,357,453,391,352,388,375,349,355,345,372,357,329,365,319,300,308,299,268,276,324,262,261,276,281,264,293,278,266,268,223,269,240,239,201,218,241,224,243,213,211,34594,
30775,93,968,7815,1564,6821,2469,4261,3076,4869,8090,1943,12032,8859,9848,6426,11399,14236,25241,14840,6116,11112,9388,6826,8485,6753,9033,5996,9527,8422,11308,7456,7023,7676,6793,6322,5663,5017,5943,5249,6388,4669,8661,5873,4969,6009,5561,5658,5590,4790,5277,4383,5020,4258,3645,5503,4082,4714,4349,5240,6123,3722,4063,4306,4395,3832,3602,4105,3217,3211,3440,3108,4070,3581,3255,3251,3350,3792,3614,2867,3283,2784,3675,2473,2351,3928,2754,2620,2650,2699,3291,2789,2330,2398,2329,2498,2293,2117,2501,1866,2417,1939,2486,2050,1980,1902,1977,1790,2441,1542,2166,1432,1614,1594,1571,1511,1676,1593,1659,1381,1925,1461,1476,1372,1539,1324,1269,1294,1295,1229,1321,1209,1380,1210,1463,1103,1207,1227,1251,1137,1076,1010,1002,863,1019,1015,906,907,952,855,1075,824,911,923,809,856,774,818,716,800,812,777,867,843,730,748,761,746,727,684,742,695,641,729,598,655,619,634,724,579,769,654,614,614,581,568,564,575,577,573,595,559,581,529,562,507,538,522,506,528,500,537,534,473,476,7355,457,430,473,434,486,419,517,475,468,425,450,432,363,416,409,401,389,352,375,393,396,388,377,372,360,329,373,361,392,339,374,375,345,329,333,293,354,305,318,317,287,318,269,298,281,263,273,268,245,39381,
