34299
0
9955
0
2019
0
4825
0
9546
0
2608
0
3820
0
10995
0
11713
0
3321
0
6497
0
8402
0
4020
0
3034
0
4776
0
5420
0
3737
0
3605
0
7745
0
8904
0
4155
0
6535
0
8329
0
5358
0
12860
0
14753
0
7411
0
8893
0
12689
0
9895
0
5514
0
6864
0
13470
0
11165
0
12931
0
15314
0
10065
0
5651
0
7950
0
7948
0
7675
0
6864
0
7818
0
7534
0
6825
0
7135
0
6103
0
5080
0
6723
0
6329
0
5320
0
6497
0
5558
0
5137
0
5982
0
4236
0
5865
0
7733
0
5149
0
3259
0
6795
0
7414
0
2987
0
5758
0
13364
0
5091
0
2993
0
7236
0
5605
0
2608
0
4473
0
5769
0
4623
0
3999
0
4654
0
4776
0
4660
0
4241
0
3811
0
4250
0
3753
0
3136
0
4028
0
4363
0
3442
0
4678
0
4597
0
3163
0
4400
0
4977
0
3608
0
3212
0
4978
0
4598
0
2843
0
3648
0
5533
0
3490
0
3471
0
4924
0
3883
0
2607
0
3513
6840
3582
0
3121
0
3214
0
3474
0
2975
0
2790
0
3247
0
2897
0
2355
0
2703
0
2856
0
2713
0
2711
0
2514
0
2930
0
2812
0
1932
0
3003
0
3731
0
2231
0
1955
0
3440
0
3125
0
1636
0
3056
0
